FormattedTitle;primary_code;index_entry;parsedCodes;tags;priority;id;charCount
Infection de l’Articulation de l’épaule;M00.91;Articulation;"[""M00.91""]";[];0;2284;39
Empyème de l’Articulation de l’épaule;M00.97;Articulation;"[""M00.97""]";[];0;2285;37
"Maladie de Still de l’adulte; Articulation de la cheville";M06.17;Articulation;"[""M06.17""]";[];0;2286;57
Syndrome d’empiètement de l’Articulation talo-crurale;M24.87;Articulation;"[""M24.87""]";[];0;2287;53
Hémarthrose non traumatique de l’Articulation du genou;M25.06;Articulation;"[""M25.06""]";[];0;2288;54
Kyste mucoïde à l’Articulation du doigt;M67.44;Articulation;"[""M67.44""]";[];0;2289;39
Affections des tissus mous par sollicitation excessive de l’Articulation;M70;Articulation;"[""M70""]";[];0;2290;72
Lésion du labrum dans l’atteinte dégénérative de l’Articulation de l’épaule;M75.6;Articulation;"[""M75.6""]";[];0;2291;75
Syndrome des Articulations chondro-costales [Tietze];M94.0;Articulation;"[""M94.0""]";[];0;2292;52
Fusion de l’Articulation sacro-iliaque congénitale;Q74.2;Articulation;"[""Q74.2""]";[];0;2293;50
Luxation/entorse d’Articulations et de ligaments de la tête;S03;Articulation;"[""S03""]";[];0;2294;59
"Luxation; entorse des ligaments au niveau du cou";S13;Articulation;"[""S13""]";[];0;2295;48
Luxation des Articulations et des ligaments du thorax;S23;Articulation;"[""S23""]";[];0;2296;53
Luxation des Articulations et des ligaments du rachis lombaire et du bassin;S33;Articulation;"[""S33""]";[];0;2297;75
Luxation des Articulations sacro-iliaque;S33.2;Articulation;"[""S33.2""]";[];0;2298;40
Luxation des Articulations sacro-coccygienne;S33.2;Articulation;"[""S33.2""]";[];0;2299;44
Entorse/foulure de l’Articulation sacro-iliaque;S33.6;Articulation;"[""S33.6""]";[];0;2300;47
"Luxation; entorse des Articulations et des ligaments de la ceinture scapulaire";S43;Articulation;"[""S43""]";[];0;2301;78
Luxation de l’Articulation de l’épaule [articulation gléno-humérale];S43.0;Articulation;"[""S43.0""]";[];0;2302;68
Luxation de l’épaule [Articulation gléno-humérale] ;S43.00;Articulation;"[""S43.00""]";[];0;2303;51
Luxation de l’Articulation sterno-claviculaire;S43.2;Articulation;"[""S43.2""]";[];0;2304;46
Entorse et foulure de l’Articulation de l’épaule;S43.4;Articulation;"[""S43.4""]";[];0;2305;48
Entorse et foulure de l’Articulation sterno-claviculaire;S43.6;Articulation;"[""S43.6""]";[];0;2306;56
"Luxation; entorse des Articulations et des ligaments du coude";S53;Articulation;"[""S53""]";[];0;2307;61
Articulation radio-humérale;S53.0;Articulation;"[""S53.0""]";[];0;2308;27
Articulation cubito-humérale;S53.1;Articulation;"[""S53.1""]";[];0;2309;28
Entorse/foulure du coude: Articulation Huméroradiale;S53.43;Articulation;"[""S53.43""]";[];0;2310;52
Luxation/entorse d’Articulations et de ligaments au niveau du poignet et de la main;S63;Articulation;"[""S63""]";[];0;2311;83
Luxation du poignet: Articulation radio-cubitale;S63.01;Articulation;"[""S63.01""]";[];0;2312;48
Luxation du poignet:  Articulation radiocarpienne;S63.02;Articulation;"[""S63.02""]";[];0;2313;49
Luxation du poignet:  Articulation médiocarpienne;S63.03;Articulation;"[""S63.03""]";[];0;2314;49
Luxation du poignet:  Articulation carpo-métacarpienne;S63.04;Articulation;"[""S63.04""]";[];0;2315;54
Luxation du doigt:  Articulation métacarpo-phalangienne;S63.11;Articulation;"[""S63.11""]";[];0;2316;55
Luxation du doigt:  Articulation interphalangienne;S63.12;Articulation;"[""S63.12""]";[];0;2317;50
Rupture traumatique de ligaments du doigt au niveau des Articulations métacarpo-phalangienne;S63.4;Articulation;"[""S63.4""]";[];0;2318;92
Rupture traumatique de ligaments du doigt au niveau des Articulations interphalangienne;S63.4;Articulation;"[""S63.4""]";[];0;2319;87
Entorse et foulure du poignet: Articulation carpienne;S63.51;Articulation;"[""S63.51""]";[];0;2320;53
Entorse et foulure du poignet: Articulation (Ligament) radiocarpien;S63.52;Articulation;"[""S63.52""]";[];0;2321;67
Entorse et foulure du poignet: Articulation carpo-métacarpienne;S63.53;Articulation;"[""S63.53""]";[];0;2322;63
Entorse et foulure de doigt(s): Articulation métacarpo-phalangienne;S63.61;Articulation;"[""S63.61""]";[];0;2323;67
Entorse et foulure de doigt(s): Articulation interphalangienne;S63.62;Articulation;"[""S63.62""]";[];0;2324;62
Luxation/entorse de l’Articulation et des ligaments de la hanche;S73;Articulation;"[""S73""]";[];0;2325;64
Hémarthrose traumatique de l’Articulation du genou;S80.0;Articulation;"[""S80.0""]";[];0;2326;50
Luxation/entorse des Articulations et des ligaments du genou;S83;Articulation;"[""S83""]";[];0;2327;60
Articulation tibio-péronière;S83.1;Articulation;"[""S83.1""]";[];0;2328;28
Articulation tibio-péronière supérieure et ses ligaments;S83.6;Articulation;"[""S83.6""]";[];0;2329;56
Luxation/entorse des Articulations et des ligaments au niveau de la cheville et du pied;S93;Articulation;"[""S93""]";[];0;2330;87
Luxation métatarsophalangienne;S93.11;Articulation;"[""S93.11""]";[];0;2331;30
Luxation interphalangienne;S93.12;Articulation;"[""S93.12""]";[];0;2332;26
"Tumeur maligne: Repli Ary-épiglottique; versant hypopharyngé";C13.1;Ary-épiglottique;"[""C13.1""]";[];0;2333;60
Déficit en Arylsulfatase B;E76.2;Arylsulfatase;"[""E76.2""]";[];0;2334;26
Arythmie ventriculaire de réentrée;I47.0;Arythmie;"[""I47.0""]";[];0;2335;34
Arythmie extrasystolique;I49.4;Arythmie;"[""I49.4""]";[];0;2336;24
Arythmie atriale;I49.8;Arythmie;"[""I49.8""]";[];0;2337;16
Arythmie (cardiaque) ;I49.9;Arythmie;"[""I49.9""]";[];0;2338;21
Arythmie cardiaque néonatale;P29.1;Arythmie;"[""P29.1""]";[];0;2339;28
Dysplase arythmogène du ventricule droit;I42.80;Arythmogène;"[""I42.80""]";"[""DAVD""]";0;2340;40
Plaque pleurale avec Asbestose;J92.0;Asbestose;"[""J92.0""]";[];0;2341;30
Plaque pleurale sans Asbestose;J92.9;Asbestose;"[""J92.9""]";[];0;2342;30
Ascaridiase avec complications intestinales;"B77.0†; K93.8*";Ascaridiase;"[""B77.0"";""K93.8""]";[];0;2343;43
Ascaridiase avec autres complications;B77.8;Ascaridiase;"[""B77.8""]";[];0;2344;37
Ascaridiase;B77.9;Ascaridiase;"[""B77.9""]";[];0;2345;11
Pneumonie au cours de l’Ascaridose;"B77.8†; J17.3*";Ascaridose;"[""B77.8"";""J17.3""]";[];0;2346;34
infection à Ascaris;B77;Ascaris;"[""B77""]";[];0;2347;19
Tumeur maligne: Côlon Ascendant;C18.2;Ascendant;"[""C18.2""]";[];0;2348;31
Tumeur bénigne: Côlon Ascendant;D12.2;Ascendant;"[""D12.2""]";[];0;2349;31
myélite Ascendante aiguë;G04;Ascendant;"[""G04""]";[];0;2350;24
Lésion traumatique du côlon: Côlon Ascendant;S36.51;Ascendant;"[""S36.51""]";[];0;2351;44
Ascite tuberculeuse;A18.3;Ascite;"[""A18.3""]";[];0;2352;19
Ascite gélatineuse;C78.6;Ascite;"[""C78.6""]";[];0;2353;18
Ascite chyleuse;I89.8;Ascite;"[""I89.8""]";[];0;2354;15
Ascite du fœtus entraînant une disproportion;O33.7;Ascite;"[""O33.7""]";[];0;2355;44
Dystocie due à une ascite du fœtus;O66.3;Ascite;"[""O66.3""]";[];0;2356;34
Ascite;R18;Ascite;"[""R18""]";[];0;2357;6
Maladie due au VIH avec méningite Aseptique;"B20; G03.0";Aseptique;"[""B20"";""G03.0""]";"[""SIDA""]";0;2358;43
Myocardite Aseptique chez le nouveau-né;"B33.2†; I41.1*";Aseptique;"[""B33.2"";""I41.1""]";[];0;2359;39
Ostéonécrose Aseptique idiopathique;M87.09;Aseptique;"[""M87.09""]";[];0;2360;35
Nécrose Aseptique des condyles huméraux;M92.0;Aseptique;"[""M92.0""]";[];0;2361;39
Nécrose Aseptique du semi-lunaire;M92.2;Aseptique;"[""M92.2""]";[];0;2362;33
Péritonite Aseptique;T81.6;Aseptique;"[""T81.6""]";[];0;2363;20
Fièvre russo-Asiatique;A77.2;Asiatique;"[""A77.2""]";[];0;2364;22
Schistosomiase Asiatique;B65.2;Asiatique;"[""B65.2""]";[];0;2365;24
Ovalocytose de l’Asie du Sud-Est;D58.1;Asie;"[""D58.1""]";[];0;2366;32
Asomatognosie;R29.5;Asomatognosie;"[""R29.5""]";[];0;2367;13
Syndrome d’Asperger;F84.5;Asperger;"[""F84.5""]";[];0;2368;19
Aspergillome;B44;Aspergillome;"[""B44""]";[];0;2369;12
Aspergillose pulmonaire invasive;B44.0;Aspergillose;"[""B44.0""]";[];0;2370;32
Aspergillose invasive avec pneumonie;"B44.0†; J17.2*";Aspergillose;"[""B44.0"";""J17.2""]";[];0;2371;36
Aspergillose invasive du poumon;"B44.0†; J99.8*";Aspergillose;"[""B44.0"";""J99.8""]";[];0;2372;31
Aspergillose avec pneumonie;"B44.1†; J17.2*";Aspergillose;"[""B44.1"";""J17.2""]";[];0;2373;27
Aspergillose broncho-pulmonaire allergique;"B44.1†; J99.8*";Aspergillose;"[""B44.1"";""J99.8""]";[];0;2374;42
Aspergillose disséminée;B44.7;Aspergillose;"[""B44.7""]";[];0;2375;23
Otite externe au cours de Aspergillose;"B44.8†; H62.2*";Aspergillose;"[""B44.8"";""H62.2""]";[];0;2376;38
Thyroïdite à Aspergillus;"B44.8†; E35.0*";Aspergillus;"[""B44.8"";""E35.0""]";[];0;2377;24
Méningite à Aspergillus;"B44.8†; G02.1*";Aspergillus;"[""B44.8"";""G02.1""]";[];0;2378;23
Péricardite à Aspergillus;"B44.8†; I32.1*";Aspergillus;"[""B44.8"";""I32.1""]";[];0;2379;25
Endocardite à Aspergillus;"B44.8†; I39.8*";Aspergillus;"[""B44.8"";""I39.8""]";[];0;2380;25
Myocardite à Aspergillus;"B44.8†; I41.2*";Aspergillus;"[""B44.8"";""I41.2""]";[];0;2381;24
Œsophagite à Aspergillus;"B44.8†; K23.8*";Aspergillus;"[""B44.8"";""K23.8""]";[];0;2382;24
Duodénite à Aspergillus;"B44.8†; K93.8*";Aspergillus;"[""B44.8"";""K93.8""]";[];0;2383;23
Néphrite à Aspergillus;"B44.8†; N08.0*";Aspergillus;"[""B44.8"";""N08.0""]";[];0;2384;22
Prostatite à Aspergillus;"B44.8†; N51.0*";Aspergillus;"[""B44.8"";""N51.0""]";[];0;2385;24
Dysplasie thoracique Asphyxiante [Jeune];Q77.2;Asphyxiante;"[""Q77.2""]";[];0;2386;40
Asphyxie obstétricale;P21;Asphyxie;"[""P21""]";[];0;2387;21
Asphyxie;R09.0;Asphyxie;"[""R09.0""]";[];0;2388;8
Pneumonie néonatale résultant d’une Aspiration;P24;Aspiration;"[""P24""]";[];0;2389;46
Aspiration néonatale de méconium;P24.0;Aspiration;"[""P24.0""]";[];0;2390;32
Pneumopathie néonatale d’Aspiration ;P24.9;Aspiration;"[""P24.9""]";[];0;2391;36
Dysphagie sur trachéostomie;R13.1;Aspiration;"[""R13.1""]";[];0;2392;27
Asplénie post-chirurgicale;D73.0;Asplénie;"[""D73.0""]";[];0;2393;26
Isomérisme des auricules cardiaques avec Asplénie ou polysplénie;Q20.6;Asplénie;"[""Q20.6""]";[];0;2394;64
Présence d’un autre système d’Assistance cardio-vasculaire;Z95.80;Assistance;"[""Z95.80""]";[];0;2395;58
Forme Associant tics vocaux et tics moteurs [syndrome de Gilles de la Tourette];F95.2;Associant;"[""F95.2""]";[];0;2396;79
"Syndrome Associant une hémolyse; une élévation des enzymes hépatiques et une thrombopénie";O14.2;Associant;"[""O14.2""]";[];0;2397;89
Lésion traumatique du ménisque;S83.7;Association;"[""S83.7""]";[];0;2398;30
Assoupissement;R40.0;Assoupissement;"[""R40.0""]";[];0;2399;14
Anomalie des bruits cardiaques;R01.2;Assourdis;"[""R01.2""]";[];0;2400;30
Labilité [Asthénie] émotionnelle organique;F06.6;Asthénie;"[""F06.6""]";[];0;2401;42
Asthénie neurocirculatoire;F45.30;Asthénie;"[""F45.30""]";[];0;2402;26
Asthénie sénile;R54;Asthénie;"[""R54""]";[];0;2403;15
Syndrome Asthénique;F48.0;Asthénique;"[""F48.0""]";[];0;2404;19
Trouble de la personnalité: dépendante (Asthénique);F60.7;Asthénique;"[""F60.7""]";[];0;2405;51
Asthénopie;H53.1;Asthénopie;"[""H53.1""]";[];0;2406;10
Infertilité masculine non syndromique par Asthénozoospermie;N46;Asthénozoospermie;"[""N46""]";[];0;2407;59
Bronchite Asthmatique obstructive chronique;J44;Asthmatique;"[""J44""]";[];0;2408;43
Bronchite Asthmatique ;J45.9;Asthmatique;"[""J45.9""]";[];0;2409;22
État de mal Asthmatique;J46;Asthmatique;"[""J46""]";[];0;2410;23
Asthme bronchique psychogène;"F54; J45.9";Asthme;"[""F54"";""J45.9""]";[];0;2411;28
Asthme cardiaque;I50.1;Asthme;"[""I50.1""]";[];0;2412;16
Asthme;J45;Asthme;"[""J45""]";[];0;2413;6
Rhinite allergique avec Asthme;J45.0;Asthme;"[""J45.0""]";[];0;2414;30
Asthme avec éosinophiles;J82;Asthme;"[""J82""]";[];0;2415;24
Astigmatisme;H52.2;Astigmatisme;"[""H52.2""]";[];0;2416;12
Astragale vertical;Q66.8;Astragale;"[""Q66.8""]";[];0;2417;18
Astragale;S93.0;Astragale;"[""S93.0""]";[];0;2418;9
Intoxication aux Astringents et détergents locaux;T49.2;Astringents;"[""T49.2""]";[];0;2419;49
Astrocytome sous-épendymaire à cellules géantes;D43.2;Astrocytome;"[""D43.2""]";[];0;2420;47
Asymétrie des mâchoires;K07.1;Asymétrie;"[""K07.1""]";[];0;2421;23
Asymétrie faciale des pleurs isolée;Q18.8;Asymétrie;"[""Q18.8""]";[];0;2422;35
Asymétrie faciale;Q67.0;Asymétrie;"[""Q67.0""]";[];0;2423;17
Syphilis nerveuse Asymptomatique;A52.2;Asymptomatique;"[""A52.2""]";[];0;2424;32
Infarctus du myocarde ancien découvert fortuitement;I25.2;Asymptomatique;"[""I25.2""]";[];0;2425;51
Ischémie myocardique Asymptomatique;I25.6;Asymptomatique;"[""I25.6""]";[];0;2426;35
Infection Asymptomatique ou maladie aiguë due au VIH ou lymphadénopathie généralisée (persistante) [LPG];U60.1!;Asymptomatique;"[""U60.1""]";"[""SIDA""]";0;2427;104
Infection Asymptomatique par le virus de l’immunodéficience humaine [VIH];Z21;Asymptomatique;"[""Z21""]";"[""SIDA""]";0;2428;73
Neurosyphilis avec Ataxie cérébelleuse;"A52.1†; G99.8*";Ataxie;"[""A52.1"";""G99.8""]";[];0;2429;38
Ataxie cérébelleuse au cours de tumeur;"D48.9†; G13.1*";Ataxie;"[""D48.9"";""G13.1""]";[];0;2430;38
Ataxie cérébelleuse au cours de myxœdème;"E03.9†; G13.2*";Ataxie;"[""E03.9"";""G13.2""]";[];0;2431;40
Syndrome d’Ataxie cérébelleuse et périphérique combinée-surdité-diabète sucré;"E10.60; G31.88";Ataxie;"[""E10.60"";""G31.88""]";[];0;2432;77
Ataxie cérébelleuse liée à l’X non progressive;G11.0;Ataxie;"[""G11.0""]";[];0;2433;46
Ataxie spinocérébelleuse autosomique récessive type 21;"G11.1†; K77.8*";Ataxie;"[""G11.1"";""K77.8""]";[];0;2434;54
Ataxie spastique autosomique dominante type 1;G11.4;Ataxie;"[""G11.4""]";[];0;2435;45
Ataxie cérébelleuse autosomique récessive;G11.9;Ataxie;"[""G11.9""]";[];0;2436;41
"Syndrome d’Ataxie neuropathique sensorielle; dysarthrie; ophtalmoplégie";"G31.81; H49.4";Ataxie;"[""G31.81"";""H49.4""]";[];0;2437;71
Ataxie cérébelleuse acquise;G31.9;Ataxie;"[""G31.9""]";[];0;2438;27
Hérédopathie Ataxique polynévritique;G60.1;Ataxique;"[""G60.1""]";[];0;2439;36
Paralysie cérébrale Ataxique;G80.4;Ataxique;"[""G80.4""]";[];0;2440;28
Démarche Ataxique;R26.0;Ataxique;"[""R26.0""]";[];0;2441;17
Atélectasie du lobe inférieur;J98.11;Atélectasie;"[""J98.11""]";[];0;2442;29
Atélectasie lobaire;J98.12;Atélectasie;"[""J98.12""]";[];0;2443;19
Atélectasie pulmonaire partielle;P28.1;Atélectasie;"[""P28.1""]";[];0;2444;32
Atélomyélie;Q06.1;Atélomyélie;"[""Q06.1""]";[];0;2445;11
Atélostéogenèse type 2;Q77.5;Atélostéogenèse;"[""Q77.5""]";[];0;2446;22
Rétinopathie Athéroscléreuse;"I70.8†; H36.8*";Athéroscléreuse;"[""I70.8"";""H36.8""]";[];0;2447;28
Athérosclérose mésentérique;K55.1;Athérosclérose;"[""K55.1""]";[];0;2448;27
Parésie cérébrale Athetotique;G80.3;Athetotique;"[""G80.3""]";[];0;2449;29
Pied d’Athlète;B35.3;Athlète;"[""B35.3""]";[];0;2450;14
Atlas;S12.0;Atlas;"[""S12.0""]";[];0;2451;5
Subluxation récidivante Atloïdo-axoïdienne avec myélopathie;M43.3;Atloïdo-axoïdienne;"[""M43.3""]";[];0;2452;59
Effets de la pression Atmosphérique et de la pression de l’eau;T70;Atmosphérique;"[""T70""]";[];0;2453;62
Exposition à une pression atmosphérique élevée ou basse ou à un changement de pression Atmosphérique;W94!;Atmosphérique;"[""W94""]";[];0;2454;100
Hémorragie du post-partum par atonie utérine;O72.1;Atonie;"[""O72.1""]";[];0;2455;44
Conjonctivite Atopique aiguë;H10.1;Atopique;"[""H10.1""]";[];0;2456;28
Kératoconjonctivite Atopique;H16.2;Atopique;"[""H16.2""]";[];0;2457;28
Névrodermite Atopique;L20.8;Atopique;"[""L20.8""]";[];0;2458;21
Atrésie des fentes de Luschka et du foramen de Magendie;Q03.1;Atrésie;"[""Q03.1""]";[];0;2459;55
Atrésie de l’appareil lacrymal;Q10.5;Atrésie;"[""Q10.5""]";[];0;2460;30
"Syndrome de microphtalmie; Atrésie de l’œsophage";"Q11.2; Q39.0";Atrésie;"[""Q11.2"";""Q39.0""]";[];0;2461;48
Atrésie de la valve pulmonaire;Q22.0;Atrésie;"[""Q22.0""]";[];0;2462;30
Atrésie des veines pulmonaires;Q26.3;Atrésie;"[""Q26.3""]";[];0;2463;30
Atrésie choanale bilatérale;Q30.0;Atrésie;"[""Q30.0""]";[];0;2464;27
Atrésie de la trachée;Q32.1;Atrésie;"[""Q32.1""]";[];0;2465;21
Atrésie du rhinopharynx;Q34.8;Atrésie;"[""Q34.8""]";[];0;2466;23
Atrésie de l’œsophage;Q39.0;Atrésie;"[""Q39.0""]";[];0;2467;21
Atrésie de l’œsophage avec fistule broncho-œsophagienne;Q39.1;Atrésie;"[""Q39.1""]";[];0;2468;55
"Fistule trachéo-œsophagienne congénitale; sans Atrésie";Q39.2;Atrésie;"[""Q39.2""]";[];0;2469;54
Atrésie des voies biliaires;Q44.2;Atrésie;"[""Q44.2""]";[];0;2470;27
Atrésie du canal déférent;Q55.3;Atrésie;"[""Q55.3""]";[];0;2471;25
Atrésie et sténose de l’uretère;Q62.1;Atrésie;"[""Q62.1""]";[];0;2472;31
Épidermolyse bulleuse jonctionnelle avec Atrésie pylorique;"Q81.8; Q40.8";Atrésie;"[""Q81.8"";""Q40.8""]";[];0;2473;58
Myxome Atrial;D15.1;Atrial;"[""D15.1""]";[];0;2474;13
Tachyarythmie Atriale et trouble de conduction cardiaque infra-Hisienne familiales;I45.8;Atrial;"[""I45.8""]";[];0;2475;82
Tachycardie paroxystique atriale;I47.1;Atrial;"[""I47.1""]";[];0;2476;32
Bloc atrio-ventriculaire complet;I44.2;Atrio-ventriculaire;"[""I44.2""]";[];0;2477;32
Anomalie du canal atrio-ventriculaire;Q21.2;Atrio-ventriculaire;"[""Q21.2""]";[];0;2478;37
Poïkilodermie généralisée type Petges-Cléjat [Atrophiante vasculaire];L94.5;Atrophiante;"[""L94.5""]";[];0;2479;69
Atrophie syphilitique congénitale du nerf optique;"A50.4†; H48.0*";Atrophie;"[""A50.4"";""H48.0""]";[];0;2480;49
Neurosyphilis avec Atrophie optique;"A52.1†; H48.0*";Atrophie;"[""A52.1"";""H48.0""]";[];0;2481;35
Atrophie osseuse tabique neurogène;"A52.1†; M90.29*";Atrophie;"[""A52.1"";""M90.29""]";[];0;2482;34
Atrophie maculaire syphilitique de la peau en stries;"A52.7†; L99.8*";Atrophie;"[""A52.7"";""L99.8""]";[];0;2483;52
Atrophie musculaire syphilitique;"A52.7†; M63.89*";Atrophie;"[""A52.7"";""M63.89""]";[];0;2484;32
Atrophie de la thyroïde (acquise);E03.4;Atrophie;"[""E03.4""]";[];0;2485;33
Atrophie des surrénales;E27.8;Atrophie;"[""E27.8""]";[];0;2486;23
Syndrome de spasmes infantiles-retard psychomoteur-Atrophie cérébrale progressive-anomalie des ganglions de la base;"E51.8†; G99.8*";Atrophie;"[""E51.8"";""G99.8""]";[];0;2487;115
Atrophie optique au cours de carence en vitamine;"E56.9†; H48.0*";Atrophie;"[""E56.9"";""H48.0""]";[];0;2488;48
Atrophie optique au cours de leucodystrophie;"E75.2†; H48.0*";Atrophie;"[""E75.2"";""H48.0""]";[];0;2489;44
Démence au cours d’Atrophie cérébrale présénile;"G31.88†; F02.8*";Atrophie;"[""G31.88"";""F02.8""]";[];0;2490;47
Atrophie cérébrale et cérébelleuse infantile avec microcéphalie post-natale progressive;"G31.9; Q02";Atrophie;"[""G31.9"";""Q02""]";[];0;2491;87
Atrophie d’un nerf périphérique;G58.9;Atrophie;"[""G58.9""]";[];0;2492;31
Atrophie musculaire neuritique;"G58.9†; M63.89*";Atrophie;"[""G58.9"";""M63.89""]";[];0;2493;30
"Syndrome de neuropathie sensitivo-motrice axonale; Atrophie optique; neurodégénérescence à début infantile";"G60.0; H47.2";Atrophie;"[""G60.0"";""H47.2""]";[];0;2494;106
Atrophie osseuse de Sudeck-Leriche;G90.5;Atrophie;"[""G90.5""]";[];0;2495;34
Atrophie de la glande lacrymale;H04.1;Atrophie;"[""H04.1""]";[];0;2496;31
Atrophie de l’orbite;H05.3;Atrophie;"[""H05.3""]";[];0;2497;20
Atrophie de la sclérotique;H15.8;Atrophie;"[""H15.8""]";[];0;2498;26
Atrophie essentielle progressive de l’iris ;H21.2;Atrophie;"[""H21.2""]";[];0;2499;43
Atrophie de la choroïde;H31.1;Atrophie;"[""H31.1""]";[];0;2500;23
Atrophie rétino-choroïdienne paraveineuse pigmentée;H35.8;Atrophie;"[""H35.8""]";[];0;2501;51
Atrophie du nerf optique au cours de la maladie de Leber;H47.2;Atrophie;"[""H47.2""]";[];0;2502;56
Atrophie des glandes salivaires;K11.0;Atrophie;"[""K11.0""]";[];0;2503;31
Atrophie de la muqueuse buccale;K13.7;Atrophie;"[""K13.7""]";[];0;2504;31
Atrophie des papilles de la langue;K14.4;Atrophie;"[""K14.4""]";[];0;2505;34
